rounded src,name,email,send_to,mb-1 2,website_url,location,type,google map,club_info_url
https://www.tennisontario.com/storage/app/public/clubs-information/February2025/IOoANB9o1sV6nUSuIQJs.jpg,Milton Tennis Club,contact-mtc@miltontennis.com,mailto:contact-mtc@miltontennis.com,www.miltontennis.com,http://www.miltontennis.com/,Milton,Community,http://maps.google.com/maps?q=800+Santa+Maria+Boulevard+Milton+L9T+6W2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/milton-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Mimico.jpg,Mimico Tennis Club,michaelparsonage@yahoo.com,mailto:michaelparsonage@yahoo.com,www.mimicotennisclub.org,http://www.mimicotennisclub.org/,Etobicoke,Community,http://maps.google.com/maps?q=29+George+St+Etobicoke+M8V+2S1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mimico-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Mississauga_GCC.jpg,Mississaugua GCC,sitalianorobbins@mississauguagolf.com,mailto:sitalianorobbins@mississauguagolf.com,,,Mississauga,Private,http://maps.google.com/maps?q=1725+Mississauga+Rd+Mississauga+L5H+2K4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mississaugua-gcc
https://www.tennisontario.com/storage/app/public/clubs/Mono.png,Mono Tennis Club,petergibson599@gmail.com,mailto:petergibson599@gmail.com,https://clubspark.ca/monotennisclub,https://clubspark.ca/monotennisclub,Mono,Community,http://maps.google.com/maps?q=754483++Mono+Centre+Road+Mono+L0N+1S8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/mono-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/cTtM04DRHRiIpZzYlKY9.jpg,Moore Park Tennis Club,president@mooretennis.com,mailto:president@mooretennis.com,www.mooretennis.com,http://www.mooretennis.com/,Toronto,Community,http://maps.google.com/maps?q=175+Moore+Toronto+M4T+1V8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/moore-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/mgDMst3Wlxg9eGB84OAX.jpg,Muskadasa Tennis Club,bjarrett345@gmail.com,mailto:bjarrett345@gmail.com,https://www.muskadasatennis.com/,https://www.muskadasatennis.com/,Muskoka Lakes,Community,http://maps.google.com/maps?q=Acton+Island+Muskoka+Lakes+P0C+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/muskadasa-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Muskoka_Lakes.jpg,Muskoka Lakes Golf and Country Club,tennis@mlgcc.com,mailto:tennis@mlgcc.com,www.mlgcc.com/,http://www.mlgcc.com/,Port Carling,Associate,http://maps.google.com/maps?q=1072+Shamrock+Road+Port+Carling+P0B+1J0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/muskoka-lakes-golf-and-country-club
https://www.tennisontario.com/storage/app/public/clubs/Nassagaweya.jpg,Nassagaweya Tennis Club,kimgregorywilson@gmail.com,mailto:kimgregorywilson@gmail.com,www.nassagaweyatennisclub.com,http://www.nassagaweyatennisclub.com/,Campbellville,Community,http://maps.google.com/maps?q=9267+Guelph+Line+Campbellville+L0P1B0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/nassagaweya-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/August2022/AP3X4mxPNg7d2qSBbJBz.png,NCTA (National Capital Tennis Association),info@ncta.ca,mailto:info@ncta.ca,https://ncta.ca/,https://ncta.ca/,Ottawa,Community,http://maps.google.com/maps?q=Various+Ottawa+K2P+2M2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ncta-national-capital-tennis-association
https://www.tennisontario.com/storage/app/public/clubs-information/February2025/gm0AN06ZXy2gTWYMyAEF.png,Newmarket Community Tennis Club,tennisnewmarket@gmail.com,mailto:tennisnewmarket@gmail.com,www.newmarkettennis.ca,http://www.newmarkettennis.ca/,Newmarket,Community,http://maps.google.com/maps?q=50+Bennington+Rd+Newmarket+L3X+2Z2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/newmarket-community-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Newtonbrook.jpg,Newtonbrook Community Tennis Club,giacomo.tonon53@gmail.com,mailto:giacomo.tonon53@gmail.com,www.newtonbrooktennis.com,http://www.newtonbrooktennis.com/,North York,Community,http://maps.google.com/maps?q=231+Otonabee+Ave+North+York+M2M+2S9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/newtonbrook-community-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2024/YrbbnnnHLx56fzl048Ix.jpg,Niagara Academy of Tennis,info@niagaraacademy.ca,mailto:info@niagaraacademy.ca,www.niagaraacademyoftennis.com,http://www.niagaraacademyoftennis.com/,Vineland,Associate,http://maps.google.com/maps?q=3373+First+Ave+Vineland+L0R+2E0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/niagara-academy-of-tennis
https://www.tennisontario.com/storage/app/public/clubs-information/April2024/SGC9FmDaXA60k2IdY5sC.jpeg,Niagara Falls Racquet Centre,nfrc@tennisclubs.ca,mailto:nfrc@tennisclubs.ca,tennisclubs.ca,http://tennisclubs.ca/,Niagara Falls,Associate,http://maps.google.com/maps?q=6980+Kalar+Road+Niagara+Falls+L2H+2T7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/niagara-falls-racquet-centre
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/2tdua6XnJwakFlI2oDWT.png,Niagara Peninsula Tennis Community,peter@peoplefirst.ca,mailto:peter@peoplefirst.ca,www.niagarapeninsulatennis.ca,http://www.niagarapeninsulatennis.ca/,Niagara-on-the-Lake,Associate,http://maps.google.com/maps?q=N/A+Niagara-on-the-Lake+N/A+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/niagara-peninsula-tennis-community
https://www.tennisontario.com/storage/app/public/clubs/NTC_logo_cmyk.jpg,Niagara-on-the-Lake Tennis Club,askus@niagaratennis.ca,mailto:askus@niagaratennis.ca,niagaratennis.ca,http://niagaratennis.ca/,Niagara-on-the-Lake,Community,http://maps.google.com/maps?q=Memorial+Park+Niagara-on-the-Lake+L0S1J0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/niagara-on-the-lake-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/k6OCUI6bDx1HqEIAkdIy.jpg,Nobleton Tennis Club,karenwright@sympatico.ca,mailto:karenwright@sympatico.ca,www.nobletontennisclub.com,http://www.nobletontennisclub.com/,Nobleton,Community,http://maps.google.com/maps?q=I5+Old+King+Road+Nobleton+L0G1N0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/nobleton-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/north_bay_converted.jpg,North Bay Granite Tennis Club,frachmann@hotmail.com,mailto:frachmann@hotmail.com,www.nipissingtennis.com,http://www.nipissingtennis.com/,North Bay,Community,http://maps.google.com/maps?q=2524+Trout+Lake+Rd+North+Bay+P1B7S7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-bay-granite-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/North_Bendale.jpg,North Bendale Tennis Club,cashwoman61@gmail.com,mailto:cashwoman61@gmail.com,www.northbendaletennisclub.org,http://www.northbendaletennisclub.org/,Scarborough,Community,http://maps.google.com/maps?q=Aveline+Crescent+Scarborough+M1H+2P4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-bendale-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/North_Burlington.jpg,North Burlington Tennis Club,info@northburlingtontennisclub.com,mailto:info@northburlingtontennisclub.com,www.northburlingtontennisclub.com,http://www.northburlingtontennisclub.com/,Kilbride,Community,http://maps.google.com/maps?q=2175+Blessington+St+Kilbride+L7P+0J7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-burlington-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/August2023/puK2ziE9jRsYIz9IJOTH.png,North London Optimist Community Centre,recreation@london.ca,mailto:recreation@london.ca,https://london.ca/living-london/parks-facilities/community-centres/north-london-optimist-community-centre,https://london.ca/living-london/parks-facilities/community-centres/north-london-optimist-community-centre,London,Associate,http://maps.google.com/maps?q=1345+Cheapside+Street+London+N5V3N9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-london-optimist-community-centre
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/iHoLRD4GRdgeBlFNq5IB.jpg,North London Optomist,amorriso@london.ca,mailto:amorriso@london.ca,,,London,Commercial,http://maps.google.com/maps?q=1345+Cheapside+Street+London+N5V+3N9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-london-optomist
https://www.tennisontario.com/storage/app/public/clubs/Northe_Toronto.jpg,North Toronto Tennis Club,mark@northtorontotennis.com,mailto:mark@northtorontotennis.com,www.northtorontotennis.com,http://www.northtorontotennis.com/,Toronto,Community,http://maps.google.com/maps?q=195+Lytton+Boulevard+Toronto+M4R+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-toronto-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/NYTC_Facebook_Cover_Photo_copy.jpg,North York Tennis Club,president@nytc.ca,mailto:president@nytc.ca,www.nytc.ca,http://www.nytc.ca/,North York,Community,http://maps.google.com/maps?q=75+Hollywood+Avenue+North+York+M2N+5S9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/north-york-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/NYTS2.jpg,NYTA Winter Tennis Club East,don.thomson27@gmail.com,mailto:don.thomson27@gmail.com,www.nyta.org,http://www.nyta.org/,North York,Commercial,http://maps.google.com/maps?q=Cassandra+Park+North+York+.+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/nyta-winter-tennis-club-east
https://www.tennisontario.com/storage/app/public/clubs/NYTS4.jpg,NYTA Winter Tennis Club North,dave@nyta.org,mailto:dave@nyta.org,www.nyta.org,http://www.nyta.org/,North York,Commercial,http://maps.google.com/maps?q=2975+Don+Mills+Road+North+York+.+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/nyta-winter-tennis-club-north
https://www.tennisontario.com/storage/app/public/clubs/NYTS5.jpg,NYTA Winter Tennis Club South,dave@nyta.org,mailto:dave@nyta.org,www.nyta.org,http://www.nyta.org/,Toronto,Commercial,http://maps.google.com/maps?q=Bond+Park+Toronto+.+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/nyta-winter-tennis-club-south
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/CdUf7bMFE4U44aNLchqf.png,O'Connor Hills Tennis Club,prez@oconnorhillstennis.com,mailto:prez@oconnorhillstennis.com,www.oconnorhillstennis.com,http://www.oconnorhillstennis.com/,Toronto,Community,http://maps.google.com/maps?q=19+Castlegrove+Blvd+Toronto+M3a2V2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/oconnor-hills-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2024/P9NjKDQ6wgDaYSLVc27q.jpg,Ontario Racquet Club,info@ontarioracquetclub.com,mailto:info@ontarioracquetclub.com,www.ontarioracquetclub.com,http://www.ontarioracquetclub.com/,Mississauga,Private,http://maps.google.com/maps?q=884+Southdown+Rd+Mississauga+L5J+2Y4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ontario-racquet-club
https://www.tennisontario.com/storage/app/public/clubs/2019_TRF_logo.png,Ontario Tennis Association,achappell@tennisontario.com,mailto:achappell@tennisontario.com,www.tennisontario.com,http://www.tennisontario.com/,Toronto,Community,http://maps.google.com/maps?q=1+Shoreham+Dr+Toronto+M3N+3A7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ontario-tennis-association
https://www.tennisontario.com/storage/app/public,Ontario Tennis Association Office,achappell@tennisontario.com,mailto:achappell@tennisontario.com,www.tennisontario.com,http://www.tennisontario.com/,Toronto,,http://maps.google.com/maps?q=1+Shoreham+Drive+Toronto+M3N+3A7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ontario-tennis-association-office
https://www.tennisontario.com/storage/app/public/clubs/Orangeville.jpg,Orangeville Tennis Club,orangevilletennisclub@gmail.com,mailto:orangevilletennisclub@gmail.com,www.orangevilletennisclub.com,http://www.orangevilletennisclub.com/,Orangeville,Community,http://maps.google.com/maps?q=Rotary+Park+Orangeville+L9W+3H5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/orangeville-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2024/aS0VnygSdmF55uwb8e75.gif,Orillia Tennis Club,theorilliatennisclub@gmail.com,mailto:theorilliatennisclub@gmail.com,orilliatennisclub.wordpress.com,http://orilliatennisclub.wordpress.com/,Orillia,Community,http://maps.google.com/maps?q=100+University+Ave+Orillia+L3V+6H2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/orillia-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/OMTC_2015_7829.jpg,Oro Medonte Tennis Club,omtc.tennis@gmail.com,mailto:omtc.tennis@gmail.com,www.omtctennis.com,http://www.omtctennis.com/,Oro-Medonte(Horseshoe Valley),Community,http://maps.google.com/maps?q=3375+Line+4+North+Oro-Medonte(Horseshoe+Valley)+L0L+2L0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/oro-medonte-tennis-club
https://www.tennisontario.com/storage/app/public,Ottawa Loves Tennis Inc.,tennis@ottawalovestennis.com,mailto:tennis@ottawalovestennis.com,https://ottawalovestennis.com/,https://ottawalovestennis.com/,,Associate,http://maps.google.com/maps?q=+++CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ottawa-loves-tennis-inc
https://www.tennisontario.com/storage/app/public/clubs/ONEC_LOGO_WEB-1.png,Ottawa New Edinburgh Club,andre.barnes@parl.gc.ca,mailto:andre.barnes@parl.gc.ca,www.onec.ca/,http://www.onec.ca/,Ottawa,Private,http://maps.google.com/maps?q=504+Sir+George-%C3%89tienne+Cartier+Parkway+Ottawa+K1K+4Y5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ottawa-new-edinburgh-club
https://www.tennisontario.com/storage/app/public/clubs-information/June2025/r0GSpHlmmJDDUo89XxmC.png,Ottawa Tennis Club,mike@otlbc.com,mailto:mike@otlbc.com,https://www.ottawatennisclub.ca/,https://www.ottawatennisclub.ca/,Ottawa,Private,http://maps.google.com/maps?q=176+Cameron+Ave.+Ottawa+K1S+0X5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/ottawa-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Clubhouse_2012.jpg,Palgrave Tennis Club,michellebiase@outlook.com,mailto:michellebiase@outlook.com,www.palgravetennisclub.com,http://www.palgravetennisclub.com/,Palgrave,Community,http://maps.google.com/maps?q=42+Birch+Avenue+Palgrave+L7E+0K2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/palgrave-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Paris.png,Paris Tennis Club,info@theparisclub.ca,mailto:info@theparisclub.ca,www.theparisclub.ca,http://www.theparisclub.ca/,Paris,Community,http://maps.google.com/maps?q=231+Grand+River+St+N+Paris+N3L+2N6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/paris-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/PVTC.jpg,Parkway Valley Tennis Club,president@pvtc.ca,mailto:president@pvtc.ca,www.pvtc.ca,http://www.pvtc.ca/,Toronto,Community,http://maps.google.com/maps?q=230+Cassandra+Blvd+Toronto+M3A+1T6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/parkway-valley-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/November2024/RkEYC0VVkH8i2nl5UxBU.jpg,Peak Performance Tennis Academy,eddiejbrisbois@gmail.com,mailto:eddiejbrisbois@gmail.com,www.ppatennis.com,http://www.ppatennis.com/,North York,Associate,http://maps.google.com/maps?q=3855+Chesswood+Dr+Toronto+North+York+M3J+2P6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/peak-performance-tennis-academy
https://www.tennisontario.com/storage/app/public/clubs/Pelham.jpg,Pelham Tennis Club,peter@peoplefirst.ca,mailto:peter@peoplefirst.ca,http://www.pelhamtennis.ca/,http://www.pelhamtennis.ca/,Fenwick,Community,http://maps.google.com/maps?q=Centennial+Park+Fenwick+L0S+1C0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/pelham-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Perth_Tay.jpg,Perth Tay Tennis Club,steven@welchnerresearch.ca,mailto:steven@welchnerresearch.ca,www.perthtaytennis.ca,http://www.perthtaytennis.ca/,Perth,Community,http://maps.google.com/maps?q=127+Smith+Drive+Perth+K7H+3M3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/perth-tay-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/XCaiawy1hdPstM3cEaQ9.png,Pickering Tennis,info@pickeringtennis.com,mailto:info@pickeringtennis.com,,,Pickering,Associate,http://maps.google.com/maps?q=1064+Salk+Rd+Pickering+L1W+4B5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/pickering-tennis
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/By5oL2jGwnECBYBpSSwt.jpg,Pinafore Tennis Club,marcsopoco@royallepage.ca,mailto:marcsopoco@royallepage.ca,https://www.pinaforetennisclub.com/about,https://www.pinaforetennisclub.com/about,St. Thomas,Community,http://maps.google.com/maps?q=95+Elm+St+St.+Thomas+N5R+1H7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/pinafore-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/PPcourts.JPG,Pine Point Tennis Club,info@pinepointtennis.com,mailto:info@pinepointtennis.com,www.pinepointtennis.com,http://www.pinepointtennis.com/,Toronto,Community,http://maps.google.com/maps?q=15+Grierson+Road+Toronto+M9W+3R1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/pine-point-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Pleasantviw.jpg,Pleasantview Tennis Club,qh_test@hotmail.com,mailto:qh_test@hotmail.com,www.pleasantviewtennis.com,http://www.pleasantviewtennis.com/,North York,Community,http://maps.google.com/maps?q=Clydesdale+Park+North+York+M2J+3P3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/pleasantview-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Port_Dover.JPG,Port Dover Tennis Club,swains@amtelecom.net,mailto:swains@amtelecom.net,www.portdovertennisclub.com,http://www.portdovertennisclub.com/,Port Dover,Community,http://maps.google.com/maps?q=809+St+George+St+Port+Dover+N0A+1N0+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/port-dover-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/July2023/bBfUKdt47slthY14KtPe.png,Port Hope Racquet Club,admin@phrc.ca,mailto:admin@phrc.ca,www.phrc.ca,http://www.phrc.ca/,Port Hope,Community,http://maps.google.com/maps?q=62+McCaul+Street+Port+Hope+L1A+4H2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/port-hope-racquet-club
https://www.tennisontario.com/storage/app/public/clubs/Port_Perry.png,Port Perry Tennis Club,portperrytennisclub@gmail.com,mailto:portperrytennisclub@gmail.com,www.portperrytennisclub.ca,http://www.portperrytennisclub.ca/,Port Perry,Community,http://maps.google.com/maps?q=57+Water+Street+Port+Perry+L9L+1A5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/port-perry-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/April2023/ZNts9T4zl4C6haqiJQwW.png,Premier Racquet Clubs,info@premierracquetclubs.com,mailto:info@premierracquetclubs.com,https://www.premierracquetclubs.com,https://www.premierracquetclubs.com/,Markham,Private,http://maps.google.com/maps?q=73+Wooten+Way+N.+Markham+L3P+2Y5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/premier-racquet-clubs
https://www.tennisontario.com/storage/app/public/clubs-information/October2024/lKf9A2aKcqA9zyCukEf3.jpg,Premier Racquet Clubs Brampton,nnaderi@premierracquetclubs.com,mailto:nnaderi@premierracquetclubs.com,https://www.premierracquetclubs.com/,https://www.premierracquetclubs.com/,Brampton,Commercial,http://maps.google.com/maps?q=38+Union+St.+Brampton+L6V+1C9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/premier-racquet-clubs-brampton
https://www.tennisontario.com/storage/app/public/clubs-information/August2024/jRXkZaG4otQV3Iqlh8D9.jpg,Premier Racquet Clubs Mississauga,infomiss@premierracquetclubs.com,mailto:infomiss@premierracquetclubs.com,https://www.premierracquetclubs.com/home-mississauga,https://www.premierracquetclubs.com/home-mississauga,Mississauga,Commercial,"http://maps.google.com/maps?q=5320+Ninth+Line,+Churchill+Meadows+Mississauga+L5M+0R5+CA",https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/premier-racquet-clubs-mississauga
https://www.tennisontario.com/storage/app/public/clubs-information/August2024/wOok5HQMvESnGeVduurO.jpg,Prime League Inc,niagaratournaments@gmail.com,mailto:niagaratournaments@gmail.com,www.tennisontario.com,http://www.tennisontario.com/,St Catharines,Associate,http://maps.google.com/maps?q=109+Marsdale+dr+St+Catharines+L2T+3T3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/prime-league-inc
https://www.tennisontario.com/storage/app/public/clubs/Quaker.jpg,Quaker Park Tennis Club,president@quakerparktennis.ca,mailto:president@quakerparktennis.ca,www.quakerparktennis.ca,http://www.quakerparktennis.ca/,Peterborough,Community,http://maps.google.com/maps?q=425+Driscoll+Terrace+Peterborough+K9H+OJ7+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/quaker-park-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Queens_club.jpg,Queens Club,tennis@queensclub.ca,mailto:tennis@queensclub.ca,www.queensclub.ca/,http://www.queensclub.ca/,Toronto,Private,http://maps.google.com/maps?q=568+Dupont+St+Toronto+M6G+1Y9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/queens-club
https://www.tennisontario.com/storage/app/public/clubs/Quinte.jpg,Quinte Tennis Club,info@quintetennis.ca,mailto:info@quintetennis.ca,www.quintetennis.ca,http://www.quintetennis.ca/,Belleville,Community,http://maps.google.com/maps?q=219+Dufferin+Ave.+Belleville+K8N+4L1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/quinte-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/October2024/pPa4G7MrOLslA9GLj4OR.jpg,Richmond Hill Country Club,mmann@richmondhillcountryclub.com,mailto:mmann@richmondhillcountryclub.com,http://www.richmondhillcountryclub.com/,http://www.richmondhillcountryclub.com/,Richmond Hill,Private,http://maps.google.com/maps?q=8905+Bathurst+Street+Richmond+Hill+L4C+0H4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/richmond-hill-country-club
https://www.tennisontario.com/storage/app/public/clubs/Richmond_Hill_lawn.JPG,Richmond Hill Lawn Tennis Club,president@rhltc.ca,mailto:president@rhltc.ca,www.rhltc.ca,http://www.rhltc.ca/,Richmond Hill,Community,http://maps.google.com/maps?q=161+Newkirk+Rd+Richmond+Hill+L4C+3G6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/richmond-hill-lawn-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/May2024/L16NDiaB2T2DZfiEilyS.jpg,Rideau Sports Centre,pierre@rideausportscentre.com,mailto:pierre@rideausportscentre.com,www.rideausportscentre.com,http://www.rideausportscentre.com/,Ottawa,Non-Member,http://maps.google.com/maps?q=1+Donald+St+Ottawa+K1K+4E6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/rideau-sports-centre
https://www.tennisontario.com/storage/app/public/clubs-information/May2023/wcu45r5nUzkQ63Pqi7wC.jpg,Rockcliffe Lawn Tennis Club,info@rltennis.ca,mailto:info@rltennis.ca,www.rltennis.ca,http://www.rltennis.ca/,Ottawa,Private,http://maps.google.com/maps?q=465+Lansdowne+Rd.+N+Ottawa+K1M+0Y1+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/rockcliffe-lawn-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/April2025/3NdERb7wWQzzSHrQ60fx.jpeg,Rosebank Tennis Club,catalin@rosebanktennis.ca,mailto:catalin@rosebanktennis.ca,www.rosebanktennis.ca,http://www.rosebanktennis.ca/,Pickering,Community,http://maps.google.com/maps?q=593+Rosebank+Rd+Pickering+L1W2N6+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/rosebank-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Rosedale_Tennis_Club_-_Logo_[Orginal_on_Clear_Background].png,Rosedale Tennis Club (Hamilton),manager@rosedaletennis.ca,mailto:manager@rosedaletennis.ca,www.rosedaletennis.ca,http://www.rosedaletennis.ca/,Hamilton,Community,http://maps.google.com/maps?q=42+Lawrence+Rd+Hamilton+L8G+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/rosedale-tennis-club-hamilton
https://www.tennisontario.com/storage/app/public/clubs/Rosedale.jpg,Rosedale Tennis Club (Toronto),rosedaletennisclub@gmail.com,mailto:rosedaletennisclub@gmail.com,www.rosedaletennis.com,http://www.rosedaletennis.com/,Toronto,Community,http://maps.google.com/maps?q=Rosedale+Park+Toronto+M9W2Y3+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/rosedale-tennis-club-toronto
https://www.tennisontario.com/storage/app/public/clubs/RCYC.png,Royal Canadian Yacht Club,racquets@rcyc.ca,mailto:racquets@rcyc.ca,www.rcyc.ca,http://www.rcyc.ca/,Toronto,Private,http://maps.google.com/maps?q=141+St.+George+St.+Toronto+M5R+2L8+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/royal-canadian-yacht-club
https://www.tennisontario.com/storage/app/public/clubs/Royal.png,Royal City Tennis Club,rctc@bellnet.ca,mailto:rctc@bellnet.ca,www.rctc.ca,http://www.rctc.ca/,Guelph,Associate,http://maps.google.com/maps?q=70+Municipal+St+Guelph+N1G+4P9+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/royal-city-tennis-club
https://www.tennisontario.com/storage/app/public/clubs-information/August2024/4xMBcL1Ililg23EktKKP.jpg,Sarnia Tennis Club,tennissarnia@gmail.com,mailto:tennissarnia@gmail.com,www.sarniatennisclub.com,http://www.sarniatennisclub.com/,Sarnia,Private,http://maps.google.com/maps?q=700+Christina+St+N+Sarnia+N7V+3C2+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/sarnia-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/Bluffs.jpg,Scarborough Bluffs Tennis Club,info@sbtennis.org,mailto:info@sbtennis.org,www.sbtennis.org,http://www.sbtennis.org/,Scarborough,Community,http://maps.google.com/maps?q=1+Cecil+Crescent+Scarborough+M1M+1A4+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/scarborough-bluffs-tennis-club
https://www.tennisontario.com/storage/app/public/clubs/STf.jpg,Scarborough Tennis Federation,debkudjerski@gmail.com,mailto:debkudjerski@gmail.com,scarboroughtennis.com,http://scarboroughtennis.com/,Scarborough,Community,http://maps.google.com/maps?q=2520+Birchmount+Road+Scarborough+M1T+2M5+CA,https://www.tennisontario.com/clubs/get-on-the-court/find-a-club/scarborough-tennis-federation
